city_code,total_credit,total_debit,regular_charges,penalty_charges,total_amount_payed_online,total_td_accounts_amount,total_loan_accounts_amount,total_td_account_count,total_loan_account_count,customer_goodness,age,customer_name
9,5285,3768,57,77,18440,12591,40566,2,2,45,56,Gentle Falcon 206
2,30330,9853,355,49,34529,13875,29287,1,1,54,50,Silly Tiger 149
3,19112,20250,53,15,41453,22368,31700,4,2,47,30,Gentle Lion 511
1,95863,19601,372,132,17340,17925,8062,1,1,59,21,Rational Horse 825
10,31318,33837,377,88,39916,7098,25226,1,2,47,50,Jolly Panda 806
2,61262,20368,40,196,28773,27696,1111,1,2,45,50,Witty Horse 117
7,52462,16125,67,113,19468,8862,1498,3,1,45,21,Thoughtful Yak 413
9,90804,7739,161,133,41175,625,27312,1,1,82,40,Happy Iguana 212
7,1497,45271,42,137,30182,25277,26488,3,2,25,21,Brave Narwhal 353
9,33273,18559,410,53,11206,21159,26257,4,2,40,50,Fancy Falcon 959
6,18264,9314,237,132,1339,6205,4592,1,1,30,40,Optimistic Jaguar 41
2,78395,27325,15,108,40182,27757,18629,3,1,60,40,Silly Cheetah 647
9,39517,11727,384,92,46371,14911,5362,2,2,52,56,Proud Iguana 132
2,83862,47921,214,116,27838,2125,21457,4,2,57,21,Proud Iguana 330
8,53289,5688,225,169,29348,12313,35980,4,2,65,50,Lively Horse 671
9,95051,25320,431,25,20131,6747,28754,4,1,68,30,Witty Giraffe 114
3,44808,28830,232,47,47955,15765,45483,1,2,63,56,Zealous Tiger 936
9,35663,13691,402,15,27010,11448,38744,4,1,56,30,Zealous Eagle 826
8,73913,36147,207,21,35972,2598,45109,2,1,69,40,Brave Zebra 203
3,19150,46579,49,84,32680,14625,35969,4,1,37,50,Merry Yak 38
6,64428,13317,181,33,27289,12345,33548,1,1,64,50,Inventive Tiger 394
8,6896,29405,42,28,13241,5498,47981,1,2,39,21,Xenial Squirrel 689
10,72832,29922,112,26,17621,22557,11009,4,1,47,50,Happy Yak 267
8,77644,30758,382,23,26365,9479,34363,1,2,63,50,Calm Falcon 607
3,14072,34993,128,39,34699,25289,2728,2,1,26,21,Jolly Koala 728
9,88465,906,59,3,24777,8798,16753,4,2,71,21,Gentle Squirrel 485
7,9991,9301,176,10,39748,11030,48320,1,2,56,50,Rational Wolf 175
7,74789,24179,291,109,46922,24921,35470,4,1,69,50,Rational Koala 400
5,91577,14217,135,179,9592,15013,11224,3,1,59,56,Fancy Zebra 746
2,64867,36710,388,15,28840,3953,19271,3,1,53,30,Youthful Falcon 520
3,57147,6999,496,83,23382,8509,35179,2,2,64,56,Merry Quokka 346
9,72266,25183,328,69,30798,2329,42053,1,2,70,56,Witty Zebra 530
1,22937,31199,345,196,26224,15385,7994,1,2,32,40,Noble Giraffe 874
4,30887,10286,89,133,37079,21015,25760,3,1,52,50,Kind Yak 470
7,83518,40491,416,84,39397,25632,49681,4,1,69,56,Noble Giraffe 878
6,9959,46962,37,16,19370,4452,1771,2,1,18,50,Thoughtful Vulture 265
10,59147,38222,458,120,8463,3009,5657,4,2,38,56,Unique Vulture 63
4,88662,23580,170,133,39322,21454,23748,4,1,68,40,Merry Wolf 820
7,9119,32031,136,101,19051,16195,44884,1,2,37,50,Jolly Jaguar 111
5,17832,41002,62,65,34253,5481,7117,4,1,31,30,Witty Falcon 504
2,11246,11024,276,39,3502,9562,46496,1,1,42,40,Jolly Bear 379
8,11547,37593,36,135,49209,4200,28430,1,1,44,21,Eager Artist 689
10,80439,18715,250,133,14596,18326,13915,1,2,55,30,Proud Artist 853
6,62940,15786,409,114,32927,20591,41731,4,2,66,56,Proud Panda 755
6,23145,29829,381,2,27172,3393,18017,1,2,39,50,Xenial Koala 923
7,43647,41795,59,109,11132,8550,32142,1,2,40,50,Fancy Owl 363
10,58097,13229,247,37,42414,11273,21923,3,1,64,30,Quiet Quokka 880
8,70157,16350,439,24,21017,14144,41500,1,2,66,21,Quiet Horse 760
7,36500,43123,352,12,12444,12898,8848,1,2,28,50,Optimistic Artist 184
6,36604,4001,39,185,6381,13472,47227,3,2,54,21,Witty Panda 256
5,39787,17944,105,123,44508,2945,14082,3,1,55,21,Thoughtful Zebra 832
10,17094,48997,463,8,41923,26100,5304,2,1,25,40,Thoughtful Lion 45
1,5154,16429,335,87,49212,6996,28103,4,2,48,30,Energetic Jaguar 653
5,62397,12551,392,174,12372,25942,39837,1,2,58,30,Happy Giraffe 107
6,46548,47686,279,116,49824,17740,19623,3,1,47,30,Zealous Narwhal 581
10,29014,12526,63,49,30811,6063,28580,1,1,52,56,Youthful Squirrel 608
2,45394,15642,248,69,42266,13696,32370,4,1,61,30,Fancy Owl 647
6,10395,33514,269,35,41870,14422,5191,1,2,31,50,Inventive Narwhal 546
4,39214,6821,228,66,41098,14484,37561,4,1,64,50,Eager Xerus 752
6,62168,24381,490,149,10014,4122,39330,4,1,57,30,Unique Falcon 121
8,93183,7547,151,64,32153,888,33057,2,2,81,50,Noble Giraffe 20
1,50331,30963,135,103,12537,21555,34623,3,2,45,40,Inventive Xerus 370
10,25310,37881,229,15,4755,22545,24045,3,2,26,56,Fancy Koala 520
9,45033,25062,265,112,47455,23856,13697,4,1,50,56,Zealous Xerus 762
7,22282,42716,167,65,15853,1901,43537,1,1,39,21,Kind Koala 576
7,90894,16315,495,145,48994,9459,12150,1,1,74,21,Thoughtful Bear 249
2,93147,29222,67,124,13257,7746,4784,1,2,54,56,Silly Narwhal 301
6,6184,22711,491,71,37917,29068,5748,2,2,29,30,Silly Owl 836
5,74994,15620,459,190,40259,27014,29884,3,2,68,30,Brave Dragon 393
10,44482,17250,467,175,28440,5369,2455,2,1,46,40,Xenial Giraffe 819
8,82732,14843,198,55,46928,12433,7356,1,2,68,56,Zealous Rabbit 190
8,59435,9752,307,133,34926,23111,6205,4,1,54,50,Quiet Giraffe 252
7,31938,47599,295,8,16671,21690,22431,2,1,29,50,Youthful Quokka 267
1,3528,17386,306,125,6652,27465,9199,2,1,20,21,Optimistic Unicorn 993
5,88136,48590,39,198,28260,595,45039,2,1,67,56,Silly Tiger 434
3,59870,31022,409,14,26063,8221,6473,4,1,47,21,Kind Wolf 992
4,30509,10829,190,111,27802,28287,1664,4,1,37,40,Calm Yak 438
7,12357,3966,459,77,18668,18082,37868,2,2,46,21,Proud Owl 867
4,55942,35170,101,165,37443,5213,29932,3,1,57,40,Rational Horse 711
10,70424,36376,293,22,22725,9789,40711,3,1,60,56,Rational Zebra 264
7,62488,20097,303,192,44350,15870,33060,3,2,66,40,Optimistic Yak 884
6,2638,30108,23,144,14172,12286,26503,2,2,28,21,Proud Eagle 178
6,89144,43042,103,57,21271,3998,28100,2,1,60,56,Witty Jaguar 965
10,44078,44442,246,49,23499,26092,31787,3,2,40,21,Optimistic Dragon 716
3,8148,11631,302,168,10460,19632,2457,2,1,25,50,Witty Rabbit 271
2,71411,12208,53,96,42615,10927,4714,3,1,63,30,Witty Squirrel 442
6,47763,30106,162,11,6089,6545,15524,2,2,39,40,Xenial Unicorn 22
8,39155,36038,275,157,47353,1397,18240,1,1,51,40,Merry Squirrel 801
5,55650,10226,343,125,5683,19714,40556,1,1,55,30,Vibrant Wolf 543
1,33350,547,420,99,11428,28023,47375,3,2,53,40,Optimistic Narwhal 567
4,24593,11378,383,167,24704,1297,3134,4,1,40,40,Lively Yak 457
8,90860,47511,393,15,11360,14072,38747,1,2,57,50,Vibrant Dragon 209
1,80653,22374,147,101,28851,4318,40169,4,1,72,56,Youthful Artist 166
6,33963,46546,168,59,11238,1426,11409,4,2,29,40,Unique Giraffe 640
5,29742,47692,318,102,44176,14353,49394,1,1,50,50,Xenial Narwhal 973
3,75824,31801,95,112,9808,970,7679,1,2,48,40,Eager Tiger 955
6,77454,3559,455,144,23033,21217,41987,3,2,72,56,Optimistic Vulture 96
8,1602,7239,365,86,45844,14977,13187,3,1,42,50,Jolly Quokka 839
5,85268,18798,38,180,44058,8327,28009,1,2,75,40,Gentle Owl 485
3,45255,38316,378,158,29664,9127,20166,1,1,45,50,Thoughtful Unicorn 453
8,10578,22939,266,2,7421,5598,26255,4,1,32,30,Eager Owl 493
6,62451,2854,470,22,21635,13695,48878,1,2,71,40,Lively Tiger 962
1,32758,26497,257,143,20667,25649,25995,2,1,39,21,Jolly Horse 664
10,92979,1131,292,59,20028,2058,26987,4,1,77,56,Witty Eagle 333
1,80576,45782,421,29,23323,18397,30214,2,2,54,40,Fancy Horse 669
4,17627,33905,461,113,462,4386,40706,4,1,34,40,Youthful Monkey 937
6,77585,46934,447,119,35397,8573,47582,4,2,66,21,Kind Horse 322
4,26073,28056,287,177,14767,19388,35256,3,2,39,50,Lively Dragon 80
6,29473,19536,317,26,26976,17270,48012,4,1,53,56,Jolly Falcon 555
7,98399,39912,11,80,8464,22415,19206,3,1,52,21,Thoughtful Monkey 95
6,12380,21805,290,101,38542,12566,11413,2,2,38,56,Gentle Dragon 366
6,74716,46780,101,97,34925,6344,45305,1,1,64,40,Jolly Quokka 991
6,74757,37227,295,124,2270,9308,36723,1,2,52,56,Inventive Eagle 872
2,21732,4910,495,78,14444,4240,35468,3,2,49,50,Witty Iguana 566
7,88351,38822,179,46,41528,2123,35695,2,1,72,30,Energetic Falcon 788
5,9821,40304,367,110,25259,27708,25050,3,1,27,56,Gentle Quokka 46
8,71969,2154,246,81,9227,1087,9344,4,1,58,30,Happy Cheetah 795
2,1034,2616,346,129,38444,29781,44346,2,2,49,50,Jolly Narwhal 790
2,71377,6792,421,117,27367,17602,41327,1,1,71,21,Noble Wolf 605
6,62236,38213,361,9,19046,26453,23122,1,1,44,56,Energetic Owl 713
3,38514,49212,148,156,30645,6472,41551,1,2,47,56,Optimistic Panda 483
7,65356,41121,428,127,21892,16415,48799,4,2,57,56,Silly Narwhal 67
2,66973,36435,490,145,6034,25196,7441,2,1,36,56,Youthful Tiger 423
7,61611,22160,456,111,7278,7191,36171,2,1,55,30,Eager Horse 904
4,20955,33232,302,12,31850,7480,44690,4,1,48,50,Zealous Eagle 999
7,31481,14977,443,57,7912,17287,41747,4,2,46,30,Witty Artist 735
7,87573,25441,87,178,38745,25265,38218,1,2,71,40,Energetic Lion 737
1,83716,18883,106,125,767,26904,4975,3,1,46,40,Happy Jaguar 48
5,34314,18646,136,198,7445,19913,22891,3,1,38,21,Eager Bear 273
6,98857,5547,388,11,24845,4892,5272,4,2,70,21,Thoughtful Unicorn 311
10,94744,25010,128,16,21697,3432,26631,3,2,69,56,Calm Lion 703
2,71513,10867,363,31,31865,16594,1775,3,2,57,40,Rational Lion 121
2,21386,28255,420,129,12639,18746,31059,1,1,35,30,Fancy Wolf 791
4,23910,15885,109,9,7941,2122,4022,1,1,32,50,Rational Zebra 589
9,48234,9485,279,129,18139,23035,10674,4,1,45,40,Calm Bear 436
3,8409,40223,421,54,795,23040,2565,1,2,10,40,Fancy Iguana 174
1,89909,34120,47,108,26317,23276,26428,2,1,61,30,Xenial Falcon 238
6,41414,44276,301,169,33252,1187,4601,3,2,38,40,Silly Squirrel 587
6,36347,30663,105,142,42760,8609,38244,2,1,56,30,Delightful Monkey 56
2,45881,9019,445,157,31047,2031,8131,4,2,53,30,Kind Yak 958
9,92370,22253,440,34,23916,14609,32775,2,2,69,30,Xenial Cheetah 399
6,91185,41178,307,92,25247,1993,25696,3,1,63,30,Rational Bear 515
4,26391,48878,188,128,44185,15653,37107,3,1,44,40,Silly Cheetah 838
10,55358,35770,392,110,38172,25404,30328,4,2,53,40,Energetic Tiger 902
9,43834,7605,147,82,43397,8271,33268,3,2,66,50,Gentle Lion 474
6,5546,35016,410,25,17567,14019,3521,4,2,19,21,Inventive Koala 705
9,52933,49376,108,96,22389,16773,18377,1,1,38,50,Proud Horse 223
3,76988,34142,73,66,40038,7107,40212,2,2,70,30,Xenial Rabbit 217
6,77510,32816,347,109,49594,10663,48017,4,1,76,56,Fancy Panda 7
2,73661,46094,361,80,15523,21958,11766,1,2,41,50,Witty Zebra 373
3,21138,39968,156,177,1670,4439,37834,2,1,32,56,Witty Owl 948
2,8248,38823,126,199,20214,6630,18340,2,1,27,56,Lively Quokka 840
7,17736,40984,464,26,14488,7626,2916,4,2,22,40,Thoughtful Panda 116
9,1982,4910,37,64,29355,22679,26514,4,2,40,30,Merry Panda 524
10,75823,34795,300,29,42763,16512,41508,3,2,68,21,Rational Tiger 435
3,21252,42764,403,91,41434,16427,31546,3,2,41,21,Noble Xerus 286
9,44109,40982,479,154,7243,8375,30429,2,2,39,21,Optimistic Koala 160
4,10169,7694,374,123,42847,2464,20243,4,1,49,21,Happy Dragon 671
8,54299,16264,407,37,22857,17540,24309,4,1,53,21,Gentle Monkey 582
10,41436,25750,464,65,13823,27130,1964,1,1,31,56,Quiet Owl 324
2,28040,14067,228,24,47559,23166,17092,1,1,50,56,Witty Yak 425
7,95053,12377,43,57,20988,8604,35723,1,2,75,56,Fancy Vulture 953
2,31731,40275,131,47,39470,19988,45847,2,1,50,30,Lively Zebra 180
3,67298,39779,498,121,8779,21057,37817,2,2,48,50,Vibrant Unicorn 753
9,96414,45133,102,128,30240,29699,22453,1,1,57,40,Thoughtful Eagle 385
2,70101,28285,129,193,33914,29731,27927,1,1,57,56,Optimistic Quokka 928
9,69051,24984,208,89,20484,26985,16368,1,1,50,30,Energetic Eagle 803
4,78556,43041,438,41,38619,21658,34506,3,1,61,30,Rational Owl 469
6,65344,42649,399,80,37714,7377,11704,1,2,51,40,Jolly Quokka 66
1,41506,17881,300,35,27256,8165,35643,2,2,56,21,Eager Falcon 327
8,24165,28448,255,124,2630,9123,22235,3,2,31,30,Xenial Vulture 247
3,95711,46837,347,71,31033,29257,16448,3,2,55,50,Proud Artist 811
5,64927,3508,94,66,13614,20892,11871,4,2,53,50,Happy Squirrel 848
4,1690,1932,298,176,9714,2722,28739,2,1,39,50,Quiet Koala 392
7,38223,3652,255,116,38386,16717,15621,3,2,55,30,Witty Lion 532
4,5078,14406,293,5,27018,8664,15153,1,1,36,30,Witty Yak 760
2,85870,42210,405,73,48757,23237,35180,3,1,68,30,Gentle Panda 457
9,22856,23116,329,24,9974,26181,32802,1,1,35,30,Silly Dragon 403
7,54372,14437,459,91,21123,14707,45499,3,2,62,50,Proud Giraffe 581
5,20862,37264,305,21,47511,3630,45530,2,2,53,40,Merry Tiger 972
7,64199,33855,138,200,8965,29363,37632,4,2,47,40,Happy Zebra 494
2,65536,1413,204,192,8803,12216,2350,1,1,51,30,Calm Koala 57
1,76712,5378,189,67,8597,5566,22128,3,1,62,50,Jolly Squirrel 312
3,53054,14206,352,20,42668,17684,48678,4,1,70,40,Youthful Dragon 802
2,83423,41729,336,48,12762,15845,39331,3,2,57,50,Calm Wolf 278
3,76430,47552,144,171,14652,25544,5008,2,1,38,30,Merry Dragon 742
3,52159,26014,464,36,42768,29439,4701,3,1,46,30,Jolly Yak 866
6,85384,10115,33,120,13445,13920,44850,3,2,72,56,Eager Dragon 561
6,13148,28352,438,116,26733,3322,39694,1,1,44,30,Kind Quokka 958
3,14884,2097,209,180,26525,1821,43045,1,2,56,50,Vibrant Eagle 478
3,98998,29388,477,189,21469,16218,9956,4,1,59,30,Unique Eagle 869
6,13948,17689,445,138,13529,11429,1638,2,1,27,21,Thoughtful Xerus 312
4,63438,26715,299,104,18082,13913,8511,4,1,46,56,Rational Yak 677
6,64262,37166,61,127,33959,10716,32812,4,2,58,30,Energetic Zebra 646
6,39321,10222,363,184,8714,9541,1438,4,1,38,30,Zealous Panda 249
2,44130,46571,361,25,14367,2364,21803,4,1,38,56,Thoughtful Cheetah 660
6,52185,14291,322,94,43809,26359,1591,1,2,51,21,Delightful Koala 584
5,48195,30499,137,77,21557,12421,11307,4,1,41,56,Energetic Rabbit 357
1,63412,28886,335,133,41158,20352,12803,1,1,54,50,Youthful Dragon 583
2,7289,14560,101,106,43407,8686,6155,1,2,39,50,Lively Falcon 970
4,23726,3996,370,33,45431,13967,35507,4,1,60,21,Gentle Cheetah 147
9,57120,32476,297,61,4969,8330,40526,4,1,50,30,Inventive Panda 510
2,56700,45759,12,183,21422,4050,33198,2,2,49,56,Brave Dragon 37
3,24913,18152,278,50,42518,29758,42002,3,1,53,40,Witty Panda 575
4,10204,29146,147,116,31623,23101,20110,2,2,32,21,Thoughtful Koala 317
8,21746,11606,279,123,44183,15032,35162,4,2,55,56,Quiet Bear 481
3,53435,28475,314,182,37230,27581,29840,2,1,54,56,Xenial Yak 517
3,38829,13488,321,146,12768,9907,36324,3,2,51,21,Lively Iguana 197
4,30286,48130,42,172,23164,19352,36223,3,1,36,40,Inventive Xerus 29
1,5795,5212,123,145,46034,24429,42471,3,1,53,50,Optimistic Vulture 479
7,6211,17613,400,21,36718,8068,15430,2,1,39,50,Eager Rabbit 972
6,81455,13291,51,5,41363,3187,25996,2,2,75,30,Rational Yak 357
6,55430,19680,425,143,9045,8728,5208,4,1,42,30,Vibrant Monkey 433
2,93406,26596,369,53,8214,13377,15823,3,2,56,50,Energetic Narwhal 48
7,25326,21352,44,166,37292,29433,26188,4,2,44,40,Vibrant Wolf 773
9,14745,32936,246,114,49721,25643,14946,3,2,37,21,Jolly Squirrel 208
1,3975,39560,111,199,24016,4769,1906,2,2,21,56,Zealous Jaguar 297
7,59756,9222,87,32,20611,5235,48377,3,2,69,30,Optimistic Yak 519
3,59761,1396,254,146,34995,25048,44213,3,2,71,50,Lively Bear 885
6,22306,46975,132,65,42003,15765,17531,1,1,35,56,Quiet Tiger 168
2,41452,18458,470,33,33000,13649,5506,1,2,45,21,Proud Quokka 747
4,12854,29819,175,93,31471,29235,20685,1,2,32,21,Quiet Cheetah 680
8,15599,8324,72,164,15910,3763,5360,1,2,35,30,Proud Artist 884
8,63483,38673,141,199,45818,24686,17076,2,1,52,30,Merry Eagle 741
8,32236,21798,119,35,7017,9959,37713,2,1,44,40,Fancy Wolf 710
10,30918,33643,393,27,4987,11073,15282,3,2,30,21,Calm Horse 579
10,60407,29200,114,27,6721,28540,33761,4,1,46,50,Quiet Yak 173
9,25421,39892,99,158,4028,28508,35415,4,2,28,21,Calm Squirrel 95
10,2587,6974,266,184,13105,18689,8066,4,2,27,21,Optimistic Wolf 811
10,31246,30842,248,163,45317,23195,15485,4,2,43,40,Brave Jaguar 206
7,87526,46227,158,161,7724,26422,16631,1,2,44,21,Silly Tiger 89
5,87698,8603,83,118,2018,7448,11307,1,1,58,50,Calm Owl 204
3,91946,29054,445,115,17790,946,5679,2,2,57,40,Energetic Eagle 15
8,20135,48020,180,109,44817,3567,23558,4,2,40,21,Noble Yak 788
1,67315,5820,291,29,36242,21608,41390,3,1,72,30,Zealous Wolf 195
8,49728,2644,114,26,47816,7740,33077,1,2,71,56,Brave Cheetah 59
4,27054,9916,144,76,4504,8790,24140,1,2,40,21,Jolly Giraffe 2
10,64726,1582,247,21,45539,11725,34523,4,1,76,50,Inventive Bear 477
4,61392,28715,200,17,43513,4139,34263,3,2,66,50,Delightful Horse 999
3,15339,34292,195,12,18378,20659,29375,1,1,32,30,Unique Falcon 592
10,76336,773,286,78,17803,21984,12467,2,2,60,21,Xenial Falcon 19
8,91153,22713,357,151,1376,4299,13054,3,2,55,21,Jolly Owl 980
6,31590,18922,23,145,25741,14549,5487,1,1,38,21,Lively Artist 310
9,10818,38572,50,57,25126,5444,34519,2,2,36,50,Inventive Wolf 570
2,36986,39263,191,12,34130,19105,48808,1,2,51,40,Merry Panda 310
3,85063,36931,133,152,9809,20453,11521,3,1,47,40,Happy Tiger 717
5,46765,583,447,21,9496,11194,7568,2,2,47,30,Delightful Rabbit 922
1,76628,9813,446,64,39532,23216,12779,4,2,65,50,Gentle Xerus 774
2,58952,987,495,81,45653,12725,8469,2,2,64,56,Inventive Cheetah 502
4,97600,49518,188,96,34778,2432,46532,2,1,73,30,Merry Narwhal 854
3,56152,46793,413,8,23591,17020,16707,3,2,40,40,Silly Giraffe 190
6,78486,26199,330,134,41811,29032,16590,4,2,60,56,Youthful Panda 515
2,39086,11622,209,36,30826,25657,20451,4,2,49,30,Merry Koala 637
10,45460,30000,20,57,35992,13889,44553,4,1,58,30,Optimistic Quokka 382
2,27758,12330,170,78,24017,6758,49587,3,1,57,50,Lively Monkey 387
9,26112,21558,213,8,17713,5225,31238,3,1,44,21,Silly Falcon 326
5,55750,42578,41,93,35210,2730,38742,3,1,57,40,Quiet Unicorn 760
10,67449,25612,66,113,26871,16959,2565,1,1,48,40,Merry Iguana 309
8,4542,42809,85,102,33477,27887,40404,4,2,32,21,Rational Narwhal 765
8,4875,43483,11,133,45238,733,12346,1,1,32,56,Xenial Monkey 738
6,3756,27743,187,40,38235,25931,16450,1,2,31,56,Kind Koala 682
9,53787,42269,281,154,18007,7980,40067,4,1,50,56,Happy Vulture 719
7,58739,22311,312,164,10957,18231,2306,2,2,40,21,Vibrant Monkey 716
2,55363,44047,146,17,14274,12423,31540,3,1,44,50,Jolly Panda 548
3,48917,7942,408,129,9366,10241,15158,4,2,48,50,Energetic Narwhal 877
2,56491,19921,389,19,39587,16283,45693,4,2,67,30,Optimistic Vulture 293
7,30799,46197,350,139,45016,10683,16165,1,2,40,40,Quiet Iguana 533
10,91524,10096,333,30,41921,1612,11170,4,1,75,21,Unique Cheetah 974
5,85243,37888,153,51,12910,3467,18805,1,1,54,50,Energetic Giraffe 147
7,50577,20185,70,128,40539,15278,28803,1,1,59,40,Merry Narwhal 328
4,61544,39518,89,26,7411,1087,32168,2,1,48,56,Vibrant Panda 122
6,61367,15849,36,86,48555,7972,6140,1,2,61,21,Witty Iguana 629
1,24843,24672,156,1,39353,2526,38347,2,2,54,40,Youthful Panda 490
3,16783,5180,27,121,6653,19855,23272,4,2,36,50,Proud Panda 48
3,89105,27010,270,172,15252,3793,9031,4,1,57,56,Unique Vulture 734
2,39748,11970,231,57,6482,21199,26165,2,1,43,30,Happy Cheetah 221
4,90967,9882,57,155,20853,636,27752,4,1,73,30,Inventive Falcon 562
2,69649,12071,43,97,36827,9221,33288,3,2,71,30,Delightful Falcon 540
2,73431,37861,404,6,25125,19772,31084,2,2,55,50,Quiet Jaguar 180
3,19085,24799,183,27,34780,2347,23466,1,1,44,21,Eager Owl 600
7,88884,7142,445,125,33561,19494,13846,1,2,69,40,Lively Dragon 347
10,79601,24239,21,157,28477,10261,14167,3,1,60,50,Gentle Zebra 698
8,6790,46774,178,156,20713,9710,7329,4,2,19,40,Youthful Monkey 401
10,90059,45249,212,172,8661,5617,44225,2,2,61,50,Witty Zebra 767
4,54994,7415,463,193,41502,16682,42735,2,2,71,56,Inventive Tiger 601
2,69962,24841,28,88,1068,1283,25605,1,1,52,50,Eager Owl 10
10,82816,25077,92,192,15381,27038,10103,4,2,50,30,Delightful Eagle 190
1,23802,37731,311,5,753,11904,35257,4,1,31,21,Vibrant Vulture 63
7,34984,27089,190,52,16401,29076,5559,2,2,30,40,Eager Dragon 474
10,80867,5603,48,84,8923,3499,47955,4,1,74,56,Witty Bear 246
10,37750,48509,403,139,27543,23826,2471,1,1,27,30,Lively Cheetah 973
1,65741,45778,143,59,21807,24521,42229,4,2,51,56,Silly Horse 110
2,82060,27889,343,194,39121,1349,21396,2,2,68,40,Vibrant Tiger 579
9,77706,16049,263,164,6394,12225,34055,2,2,61,50,Vibrant Xerus 476
6,60867,17789,83,96,24785,3337,34137,1,1,63,21,Fancy Squirrel 994
9,92510,34882,150,158,44088,19093,48899,3,2,77,30,Inventive Yak 402
6,30487,3685,133,146,43233,12777,8438,2,2,52,21,Witty Horse 298
1,43431,4748,267,198,22902,27153,23182,3,1,51,40,Calm Cheetah 10
4,77496,43715,389,119,44491,3867,36348,4,2,67,56,Proud Panda 275
1,76427,23084,295,5,49609,26488,8825,2,2,61,21,Brave Lion 663
8,66301,12340,275,38,4318,16744,47085,3,2,61,56,Unique Jaguar 204
5,13433,27522,479,135,7035,4807,7690,4,2,25,21,Quiet Panda 180
8,58268,2609,222,84,30843,948,46322,4,1,75,40,Eager Tiger 773
7,96624,30369,454,24,34775,7404,26001,1,1,71,56,Eager Xerus 232
3,27128,31282,123,80,14543,8668,25874,2,1,37,21,Lively Tiger 922
5,7828,47166,86,92,15902,10402,46334,1,1,32,21,Happy Xerus 340
10,2462,18732,385,38,26261,28592,1511,3,2,23,40,Witty Wolf 372
8,60740,36045,90,55,11836,9847,20541,4,2,44,56,Happy Vulture 451
8,6162,986,246,10,49218,29403,6869,3,1,42,21,Merry Koala 507
4,92586,7137,17,115,14234,10662,39214,2,1,75,30,Calm Panda 695
8,88534,38044,173,117,41426,24308,10336,2,1,58,40,Fancy Owl 474
4,90220,41379,212,52,8641,29685,20344,3,1,48,21,Vibrant Bear 636
2,65176,41687,182,6,46118,29858,2665,1,2,46,40,Delightful Zebra 856
9,4072,39678,93,147,25726,19648,18991,3,2,24,50,Silly Monkey 781
10,56623,38553,477,22,45842,14903,9769,4,2,50,21,Delightful Artist 492
9,8675,2343,293,59,22271,24875,48734,3,2,49,30,Proud Dragon 349
1,9132,7676,392,78,29130,26387,17550,2,2,38,50,Noble Zebra 239
9,6513,20435,487,68,34516,12401,3188,2,2,32,40,Witty Monkey 190
10,13023,34793,317,3,42848,14611,8504,4,1,33,56,Unique Dragon 864
9,53355,42385,388,58,47452,2776,1692,1,2,47,56,Noble Lion 396
6,57121,35792,317,147,13086,7343,29242,2,2,47,40,Energetic Panda 771
10,77911,7087,454,28,38890,10526,22538,1,1,72,56,Zealous Bear 327
4,78541,49538,177,196,39365,8811,22410,4,1,57,56,Xenial Bear 300
5,30524,10406,466,186,22054,6623,11472,1,1,44,30,Energetic Squirrel 520
9,45019,33609,135,26,25496,4291,20323,4,1,46,50,Happy Eagle 601
8,51348,3339,267,136,16722,2474,27754,3,2,59,21,Proud Falcon 353
4,1521,21892,182,71,7770,16043,11034,1,1,21,50,Optimistic Eagle 512
4,87852,36660,394,45,38421,22716,19289,2,2,61,40,Optimistic Tiger 297
8,50298,4971,73,110,4158,12164,21830,3,2,49,30,Kind Lion 823
10,58333,46626,413,151,36250,4285,26258,1,1,52,40,Calm Squirrel 828
8,23955,15794,274,99,46606,23181,22353,3,1,49,50,Jolly Koala 745
